id_lieu;id_local;nom_lieu;ad_lieu;com_lieu;insee;type;date_maj;ouvert;source;Xlong;Ylat;nbre_pl;nbre_pmr;duree;horaires;proprio;lumiere;comm;localisation;libelle_region;code_region
44030-C-003;;Intermarché;24124 D33. 44410 La Chapelle-des-Marais;LA CHAPELLE DES MARAIS;44030;Supermarché;2019-08-29;true;224400028;-2.250223;47.445199;;;;;;;;47.445199,-2.250223;Pays de la Loire;52
44066-C-002;;Stade Bellevue;Bellevue. 44119 Grandchamps-des-Fontaines;GRANDCHAMPS DES FONTAINES;44066;Parking;2019-08-29;true;224400028;-1.603725;47.356734;;;;;;;;47.356734,-1.603725;Pays de la Loire;52
44073-C-002;;Zone D'Activité Erette Grand'Haie;Rue Zi De Lerette. 44810 Héric;HERIC;44073;Supermarché;2019-08-29;true;224400028;-1.644269;47.377495;;;;;;;;47.377495,-1.644269;Pays de la Loire;52
44090-C-002;;Parking Vival;ATELIER. BD-ILLUSTRATION. 44270 La Marne;LA MARNE;44090;Parking;2019-08-29;true;224400028;-1.736999;46.99759;;;;;;;;46.99759,-1.736999;Pays de la Loire;52
53003-C-002;;Aire de covoiturage La Courtille;Route de Tanis;AMBRIERES LES VALLEES;53003;Aire de covoiturage;2019-08-29;true;225300011;-0.62222;48.394798;;;;;;;;48.394798,-0.62222;Pays de la Loire;52
85021-C-002;;Parking de La Salle des Sports;2 Clos de la Croix Lauvergne. 85610 La Bernardiére;LA BERNARDIERE;85021;Parking;2019-08-29;true;228500013;-1.2693;47.0498;15;;;;;;;47.0498,-1.2693;Pays de la Loire;52
85126-C-002;;Aire de covoiturage de La Lune;ZA La Lune. 85200 Longéves;LONGEVES;85126;Aire de covoiturage;2019-08-29;true;228500013;-0.8506;46.467;10;;;;;;;46.467,-0.8506;Pays de la Loire;52
85301-C-002;;Place Jean Yole;6 Place Jean Yole. 85250 Vendrennes;VENDRENNES;85301;Parking;2019-08-29;true;228500013;-1.123;46.8249;17;;;;;;;46.8249,-1.123;Pays de la Loire;52
49023-C-006;AC_MOOJ_13;Les Landes Fleuries;D246 / D752 - Andrezé;BEAUPRÉAU-EN-MAUGES;49023;Aire de covoiturage;2022-01-20;true;200060010;-0.96660023834691;47.1539158280525;12;;;;Département de Maine-et-Loire;;;47.1539158280525,-0.96660023834691;Pays de la Loire;52
44077-C-003;;Salle de L'Auviniére;496 Rue du Bocage. 44440 Joué-sur-Erdre;JOUE SUR ERDRE;44077;Parking;2019-08-29;true;224400028;-1.413406;47.495792;;;;;;;;47.495792,-1.413406;Pays de la Loire;52
44149-C-003;;Lieu-Dit La Gréhandais;D33. 44390 Saffré;SAFFRE;44149;Parking;2019-08-29;true;224400028;-1.6328;47.491399;;;;;;;;47.491399,-1.6328;Pays de la Loire;52
44185-C-004;;Auberge Le Poteau Vert;1 Le Poteau Vert. 44460 Saint-Nicolas-de-Redon;ST NICOLAS DE REDON;44185;Parking;2019-08-29;true;224400028;-2.040153;47.614488;;;;;;;;47.614488,-2.040153;Pays de la Loire;52
44131-C-004;;Aire de covoiturage du Val St Martin;Rue Jules Ferry. 44210 Pornic;PORNIC;44131;Aire de covoiturage;2019-08-29;true;224400028;-2.094355;47.121629;;;;;;;;47.121629,-2.094355;Pays de la Loire;52
44212-C-004;;Parking Zi Les Tuilleries;ZI Des Tuileries. BP 39511. Route d'Ancenis. 44195 Vallet;VALLET;44212;Parking;2019-08-29;true;224400028;-1.2333226;47.2182273;;;;;;;;47.2182273,-1.2333226;Pays de la Loire;52
85101-C-002;;Aire de covoiturage du Pont Rouge;D747. 85540 Le Givre;LE GIVRE;85101;Aire de covoiturage;2019-08-29;true;228500013;-1.4133;46.4521;5;;;;;;;46.4521,-1.4133;Pays de la Loire;52
85109-C-005;;Aire de covoiturage de La Sabliére;65 Route de Cholet. 85500 Les Herbiers;LES HERBIERS;85109;Aire de covoiturage;2019-08-29;true;228500013;-1.0104;46.8826;20;;;;;;;46.8826,-1.0104;Pays de la Loire;52
85109-C-006;;Aire de covoiturage des Herbiers;A87 Rue des Herbiers. 85500 Les Herbiers;LES HERBIERS;85109;Aire de covoiturage;2019-08-29;true;228500013;-1.046942;46.903735;82;;;;;;;46.903735,-1.046942;Pays de la Loire;52
49301-C-017;AC_MOOJ_09;Actipôle;D156 / D91 - Saint-Andrè-de-la-Marche;SÈVREMOINE;49301;Aire de covoiturage;2022-01-20;true;200060010;-1.00751778639958;47.0928894964891;25;;;;Département de Maine-et-Loire;;;47.0928894964891,-1.00751778639958;Pays de la Loire;52
44029-C-004;;Salle Municipale La Chapelaine;Rue du Stade. 44450 La Chapelle-Basse-Mer;DIVATTE SUR LOIRE;44029;Parking;2019-08-29;true;224400028;-1.334378;47.2693;;;;;;;;47.2693,-1.334378;Pays de la Loire;52
44127-C-002;;Salle Polyvalente;1 Rue des Tisserands. 44140 La Planche;LA PLANCHE;44127;Parking;2019-08-29;true;224400028;-1.436961;47.017131;;;;;;;;47.017131,-1.436961;Pays de la Loire;52
44189-C-002;;Aire de covoiturage de La Mairie;23 Rue René Guy Cadou. 44160 Sainte-Reine-de-Bretagne;STE REINE DE BRETAGNE;44189;Aire de covoiturage;2019-08-29;true;224400028;-2.191966;47.443723;;;;;;;;47.443723,-2.191966;Pays de la Loire;52
44190-C-005;;Stade René Massé;124 Boulevard des Pas Enchantés. 44230 Saint-Sébastien-sur-Loire;ST SEBASTIEN SUR LOIRE;44190;Parking;2019-08-29;true;224400028;-1.5033778;47.2106241;;;;;;;;47.2106241,-1.5033778;Pays de la Loire;52
85003-C-005;;Aire de covoiturage des Centaurées;Impasse de. L'Orgeriére. 85190 Aizenay;AIZENAY;85003;Aire de covoiturage;2019-08-29;true;228500013;-1.6187;46.7348;9;;;;;;;46.7348,-1.6187;Pays de la Loire;52
85054-C-002;;Place des Lingéres;39 Rue Georges Clemenceau. 85220 La Chapelle-Hermier;LA CHAPELLE HERMIER;85054;Aire de covoiturage;2019-08-29;true;228500013;-1.7215;46.6871;10;;;;;;;46.6871,-1.7215;Pays de la Loire;52
44038-C-002;;Chauve - Place de L'église;7 Route d'Arthon en Retz. 44320 Chauve;CHAUVE;44038;Parking;2019-08-29;true;224400028;-1.98447;47.150414;;;;;;;;47.150414,-1.98447;Pays de la Loire;52
44103-C-002;;Aire de covoiturage de Montoir-De-Bretagne;1 Rue Anatole France. 44550 Montoir-de-Bretagne;MONTOIR DE BRETAGNE;44103;Aire de covoiturage;2019-08-29;true;224400028;-2.176613;47.30189;;;;;;;;47.30189,-2.176613;Pays de la Loire;52
44118-C-002;;Aire de covoiturage La Mesliére;51 D22. 44440 Pannecé;PANNECE;44118;Aire de covoiturage;2019-08-29;true;224400028;-1.1743999;47.4880495;;;;;;;;47.4880495,-1.1743999;Pays de la Loire;52
44137-C-002;;Aire de covoiturage La Croix Joubert;3 Rue des Hauts Prés. 44260 Prinquiau;PRINQUIAU;44137;Aire de covoiturage;2019-08-29;true;224400028;-2.006979;47.35789;;;;;;;;47.35789,-2.006979;Pays de la Loire;52
44162-C-011;;Aire de covoiturage Frachon;Boulevard Salvador Allende;ST HERBLAIN;44162;Aire de covoiturage;2019-08-29;true;224400028;-1.621572412;47.21847972;;;;;;;;47.21847972,-1.621572412;Pays de la Loire;52
44171-C-004;;Aire de covoiturage de La Mairie de Saint-Léger-Les-Vignes;Rue de Nantes;ST LEGER LES VIGNES;44171;Aire de covoiturage;2019-08-29;true;224400028;-1.727077933;47.13669123;5;;;;;;;47.13669123,-1.727077933;Pays de la Loire;52
44175-C-004;;Mairie de;16 Rue de la Briére. 44410 Saint-Lyphard;ST LYPHARD;44175;Parking;2019-08-29;true;224400028;-2.3064532;47.3955463;;;;;;;;47.3955463,-2.3064532;Pays de la Loire;52
49215-C-002;;Aire de covoiturage de Montreuil-Bellay;bvd Pasteur (Croisement TéG D347-D175 en sortie de Montreuil-Bellay);MONTREUIL BELLAY;49215;Aire de covoiturage;2019-08-29;true;224900019;-0.15371;47.14273;;;;;;;;47.14273,-0.15371;Pays de la Loire;52
85017-C-003;;Aire de covoiturage des 5 Moulins;La Souchaie. 85500 Beaurepaire;BEAUREPAIRE;85017;Aire de covoiturage;2019-08-29;true;228500013;-1.074;46.9019;24;;;;;;;46.9019,-1.074;Pays de la Loire;52
85047-C-010;;Aire de covoiturage Maryse Bastié;22 Rue Maryse Bastié. 85300 Challans;CHALLANS;85047;Aire de covoiturage;2019-08-29;true;228500013;-1.852;46.8391;12;;;;;;;46.8391,-1.852;Pays de la Loire;52
85129-C-004;;Parking du Cimetiére;430 Avenue des Pierres Noires. 85170 Les Lucs-sur-Boulogne;LES LUCS SUR BOULOGNE;85129;Parking;2019-08-29;true;228500013;-1.4991;46.8454;18;;;;;;;46.8454,-1.4991;Pays de la Loire;52
49244-C-006;AC_MOOJ_37;Aire du Marillais;Rue d'Anjou - D751 - Le Marillais;MAUGES-SUR-LOIRE;49244;Aire de covoiturage;2022-01-20;true;200060010;-1.07007199156674;47.3589509747719;22;;;;Mauges Communauté;;;47.3589509747719,-1.07007199156674;Pays de la Loire;52
49244-C-007;AC_MOOJ_23;Bourgneuf;Rue des Acacias - Bourgneuf-en-Mauges;MAUGES-SUR-LOIRE;49244;Aire de covoiturage;2022-01-20;true;200060010;-0.834624666155348;47.3110124761106;15;;;;Mauges Communauté;;;47.3110124761106,-0.834624666155348;Pays de la Loire;52
49069-C-008;AC_MOOJ_16;Landemont;D153 - Route de Saint-Sauveur - Landemont;ORÉE-D'ANJOU;49069;Aire de covoiturage;2022-01-20;true;200060010;-1.24464412663658;47.2657266031191;30;;;;Commune d'Orée-d'Anjou;;;47.2657266031191,-1.24464412663658;Pays de la Loire;52
44109-C-073;;Port de L'Erdre;Quai de Versailles;NANTES;44109;Aire de covoiturage;2019-08-29;true;224400028;-1.553724604;47.22520358;;;;;;;;47.22520358,-1.553724604;Pays de la Loire;52
44021-C-004;;Parking du Stade;1 Rue de Retz. 44580 Fresnay-en-Retz;VILLENEUVE EN RETZ;44021;Parking;2019-08-29;true;224400028;-1.87782;47.025575;;;;;;;;47.025575,-1.87782;Pays de la Loire;52
44116-C-002;;Super U;7 Rue des Floralies. 44560 Paimbéuf;PAIMBOEUF;44116;Supermarché;2019-08-29;true;224400028;-2.0172358;47.2834214;;;;;;;;47.2834214,-2.0172358;Pays de la Loire;52
44202-C-002;;Parking Rue du Pont;65 Rue du Pont. 44440 Teillé;TEILLE;44202;Parking;2019-08-29;true;224400028;-1.278491;47.45997;;;;;;;;47.45997,-1.278491;Pays de la Loire;52
49018-C-002;;Aire de covoiturage du Super U Baugé;Places réservées sur le parking du Super U;BAUGE EN ANJOU;49018;Aire de covoiturage;2019-08-29;true;224900019;-0.110494;47.545875;;;;;;;;47.545875,-0.110494;Pays de la Loire;52
49020-C-003;;Aire de covoiturage de L'Hoirie;giratoire échangeur D102E-D523. face é Jardiland;BEAUCOUZE;49020;Aire de covoiturage;2019-08-29;true;224900019;-0.620014;47.468802;;;;;;;;47.468802,-0.620014;Pays de la Loire;52
53045-C-002;;Aire de covoiturage du Bosquet - La Brélatte;Le Bosquet 2;LA BRULATTE;53045;Aire de covoiturage;2022-01-24;true;200083392;-0.95294805;48.09020338;71;;;;Commune;false;;48.09020338,-0.95294805;Pays de la Loire;52
85034-C-004;;Aire de covoiturage du Mitan VenDéen;7006 Route de Chantonnay. 85480 Bournezeau;BOURNEZEAU;85034;Aire de covoiturage;2019-08-29;true;228500013;-1.1669;46.6345;20;;;;;;;46.6345,-1.1669;Pays de la Loire;52
44005-C-001;;Super U;44 Rue du Moulin Delé Boizonniére. 44320 Arthon-en-Retz;CHAUMES EN RETZ;44005;Supermarché;2019-08-29;true;224400028;-1.948708;47.117805;;;;;;;;47.117805,-1.948708;Pays de la Loire;52
44009-C-002;;Aire de covoiturage La Herdrie;Route du Loroux Bottereau;BASSE GOULAINE;44009;Aire de covoiturage;2019-08-29;true;224400028;-1.454557777;47.19812607;120;;;;;;;47.19812607,-1.454557777;Pays de la Loire;52
44010-C-001;;Parking Route de Trégaté;46 Route de Tregate. 44740 Batz-sur-Mer;BATZ SUR MER;44010;Parking;2019-08-29;true;224400028;-2.455884;47.280474;;;;;;;;47.280474,-2.455884;Pays de la Loire;52
44015-C-003;;Super U;27 Route de l'Isac. 44130 Blain;BLAIN;44015;Supermarché;2019-08-29;true;224400028;-1.74733;47.472757;;;;;;;;47.472757,-1.74733;Pays de la Loire;52
44019-C-001;;Parking de La Mairie;1 Route du Sillon. 44260 Bouée;BOUEE;44019;Parking;2019-08-29;true;224400028;-1.909658;47.320374;;;;;;;;47.320374,-1.909658;Pays de la Loire;52
44020-C-006;;P+R Tramway Neustrie 3;Rue de la Neustrie;BOUGUENAIS;44020;Parking relais;2019-08-29;true;224400028;-1.59164988;47.17734525;;;;;;;;47.17734525,-1.59164988;Pays de la Loire;52
44027-C-001;;Parking Rue du Chéteau;2 Rue du Hameau de Galichet. 44390 Casson;CASSON;44027;Parking;2019-08-29;true;224400028;-1.559629;47.38468;;;;;;;;47.38468,-1.559629;Pays de la Loire;52
44038-C-001;;Chauve - Place de L'église;7 Route d'Arthon en Retz. 44320 Chauve;CHAUVE;44038;Parking;2019-08-29;true;224400028;-1.98447;47.150414;;;;;;;;47.150414,-1.98447;Pays de la Loire;52
44041-C-001;;Parking Zone Industrielle L'Enclose;Zone Industrielle. 44118 La Chevroliére;LA CHEVROLIERE;44041;Parking;2019-08-29;true;224400028;-1.6018233;47.1007103;;;;;;;;47.1007103,-1.6018233;Pays de la Loire;52
44043-C-001;;E.Leclerc;9 Rue du Moulin. 44190 Clisson;CLISSON;44043;Supermarché;2019-08-29;true;224400028;-1.2806153;47.0968019;;;;;;;;47.0968019,-1.2806153;Pays de la Loire;52
44051-C-001;;Aire de covoiturage de La Communauté de Communes du Secteur de derval;2 Rue de la Sabliére. 44590 Derval;DERVAL;44051;Aire de covoiturage;2019-08-29;true;224400028;-1.663452;47.657041;;;;;;;;47.657041,-1.663452;Pays de la Loire;52
44069-C-001;;Carrefour Market La Baule Guérande;Les Salines. 44500 La Baule-Escoublac;GUERANDE;44069;Supermarché;2019-08-29;true;224400028;-2.395706;47.291454;;;;;;;;47.291454,-2.395706;Pays de la Loire;52
44077-C-002;;Place André Mazureau;Place André Mazureau. 44440 Joué-sur-Erdre;JOUE SUR ERDRE;44077;Parking;2019-08-29;true;224400028;-1.419779;47.495843;;;;;;;;47.495843,-1.419779;Pays de la Loire;52
44081-C-001;;Parking La Basse Parniére;Basse Parniére. 44650 Legé;LEGE;44081;Parking;2019-08-29;true;224400028;-1.584907;46.891815;;;;;;;;46.891815,-1.584907;Pays de la Loire;52
44093-C-001;;Aire de covoiturage Les Loges;Les Loges. 44540 Maumusson;MAUMUSSON;44093;Aire de covoiturage;2019-08-29;true;224400028;-1.1230946;47.5026201;;;;;;;;47.5026201,-1.1230946;Pays de la Loire;52
44103-C-001;;Aire de covoiturage de Montoir-De-Bretagne;1 Rue Anatole France. 44550 Montoir-de-Bretagne;MONTOIR DE BRETAGNE;44103;Aire de covoiturage;2019-08-29;true;224400028;-2.176613;47.30189;;;;;;;;47.30189,-2.176613;Pays de la Loire;52
44109-C-007;;Parking Tour Bretagne;4 Place de Bretagne;NANTES;44109;Aire de covoiturage;2019-08-29;true;224400028;-1.558250026;47.21784289;;;;;;;;47.21784289,-1.558250026;Pays de la Loire;52
44109-C-015;;P+R Chronobus Prairie de Mauves;Boulevard de la Prairie de Mauves;NANTES;44109;Parking relais;2019-08-29;true;224400028;-1.515851362;47.22025584;;;;;;;;47.22025584,-1.515851362;Pays de la Loire;52
44109-C-028;;Parking Cathédrale;Rue Sully;NANTES;44109;Parking;2019-08-29;true;224400028;-1.551056175;47.22081335;;;;;;;;47.22081335,-1.551056175;Pays de la Loire;52
44109-C-029;;Parking Chantiers Navals;Quai de la Fosse;NANTES;44109;Parking;2019-08-29;true;224400028;-1.568915616;47.20828932;;;;;;;;47.20828932,-1.568915616;Pays de la Loire;52
44109-C-032;;Parking Chu 2;Quai Moncousu;NANTES;44109;Parking;2019-08-29;true;224400028;-1.552913894;47.20889025;;;;;;;;47.20889025,-1.552913894;Pays de la Loire;52
44109-C-036;;Parking Gloriette 1;Allée de l'Ile Gloriette;NANTES;44109;Parking;2019-08-29;true;224400028;-1.558438736;47.21117966;;;;;;;;47.21117966,-1.558438736;Pays de la Loire;52
44118-C-001;;Aire de covoiturage La Mesliére;51 D22. 44440 Pannecé;PANNECE;44118;Aire de covoiturage;2019-08-29;true;224400028;-1.1743999;47.4880495;;;;;;;;47.4880495,-1.1743999;Pays de la Loire;52
44133-C-001;;Intermarché;42 Rue de Pornic. 44710 Port-Saint-Pére;PORT ST PERE;44133;Supermarché;2019-08-29;true;224400028;-1.7537982;47.1312131;;;;;;;;47.1312131,-1.7537982;Pays de la Loire;52
44137-C-001;;Aire de covoiturage La Croix Joubert;3 Rue des Hauts Prés. 44260 Prinquiau;PRINQUIAU;44137;Aire de covoiturage;2019-08-29;true;224400028;-2.006979;47.35789;;;;;;;;47.35789,-2.006979;Pays de la Loire;52
44162-C-001;;Aire de covoiturage Frachon;Boulevard Salvador Allende;ST HERBLAIN;44162;Aire de covoiturage;2019-08-29;true;224400028;-1.621572412;47.21847972;;;;;;;;47.21847972,-1.621572412;Pays de la Loire;52
44162-C-004;;P+R Ter Gare de Basse-Indre Sud;Rue de la Gare;ST HERBLAIN;44162;Parking relais;2019-08-29;true;224400028;-1.661038103;47.20415797;;;;;;;;47.20415797,-1.661038103;Pays de la Loire;52
44171-C-001;;Aire de covoiturage de La Mairie de Saint-Léger-Les-Vignes;Rue de Nantes;ST LEGER LES VIGNES;44171;Aire de covoiturage;2019-08-29;true;224400028;-1.727077933;47.13669123;5;;;;;;;47.13669123,-1.727077933;Pays de la Loire;52
44175-C-001;;Mairie de;16 Rue de la Briére. 44410 Saint-Lyphard;ST LYPHARD;44175;Parking;2019-08-29;true;224400028;-2.3064532;47.3955463;;;;;;;;47.3955463,-2.3064532;Pays de la Loire;52
44184-C-002;;Parking Albert Einstein;Pré Hembert. 44600 Saint-Nazaire;ST NAZAIRE;44184;Parking;2019-08-29;true;224400028;-2.2600079;47.2644948;;;;;;;;47.2644948,-2.2600079;Pays de la Loire;52
44184-C-003;;E.Leclerc;;ST NAZAIRE;44184;Supermarché;2019-08-29;true;224400028;-2.2555232;47.2881666;;;;;;;;47.2881666,-2.2555232;Pays de la Loire;52
44186-C-001;;Parking Za Beau-Soleil;6 Rue du Petit Talmont. 44680 Sainte-Pazanne;STE PAZANNE;44186;Parking;2019-08-29;true;224400028;-1.799848;47.103295;;;;;;;;47.103295,-1.799848;Pays de la Loire;52
44199-C-001;;Salle Polyvalente;5 Rue Alfred Gernoux. 44110 Soudan;SOUDAN;44199;Parking;2019-08-29;true;224400028;-1.3059894;47.735182;;;;;;;;47.735182,-1.3059894;Pays de la Loire;52
44211-C-001;;Parking L'Etoile;L'Etoile. 44420 La Turballe;LA TURBALLE;44211;Parking;2019-08-29;true;224400028;-2.482803;47.344348;;;;;;;;47.344348,-2.482803;Pays de la Loire;52
44217-C-001;;Parking Jules Verne;rue 44360. 23 Rue Anne de Bretagne. 44360 Vigneux-de-Bretagne;VIGNEUX DE BRETAGNE;44217;Parking;2019-08-29;true;224400028;-1.696293;47.331326;;;;;;;;47.331326,-1.696293;Pays de la Loire;52
44220-C-001;;Parking du Lion D'Or;6 Route de Paimboeuf. 44640 Vue;VUE;44220;Parking;2019-08-29;true;224400028;-1.8809152;47.1985339;;;;;;;;47.1985339,-1.8809152;Pays de la Loire;52
49125-C-001;;Aire de covoiturage de La Saulaie;giratoire D960-D761 Déviation de Doué (vers Montreuil-Bellay);DOUE LA FONTAINE;49125;Aire de covoiturage;2019-08-29;true;224900019;-0.248529;47.182967;;;;;;;;47.182967,-0.248529;Pays de la Loire;52
49135-C-001;;Aire de covoiturage de La Croix de Beauvais;giratoire D74-768;FENEU;49135;Aire de covoiturage;2019-08-29;true;224900019;-0.58458;47.612159;;;;;;;;47.612159,-0.58458;Pays de la Loire;52
49215-C-001;;Aire de covoiturage de Montreuil-Bellay;bvd Pasteur (Croisement TéG D347-D175 en sortie de Montreuil-Bellay);MONTREUIL BELLAY;49215;Aire de covoiturage;2019-08-29;true;224900019;-0.15371;47.14273;;;;;;;;47.14273,-0.15371;Pays de la Loire;52
49308-C-001;;Aire de covoiturage de La Mécreniére;Echangeur de Haute-Perche (D751-A87-D748). giratoire Ouest;ST MELAINE SUR AUBANCE;49308;Aire de covoiturage;2019-08-29;true;224900019;-0.514255;47.400319;;;;;;;;47.400319,-0.514255;Pays de la Loire;52
49331-C-001;;Aire de covoiturage de La Promenade;giratoire Nord Déviation Segré (D775-D923);SEGRE;49331;Aire de covoiturage;2019-08-29;true;224900019;-0.869316;47.697888;;;;;;;;47.697888,-0.869316;Pays de la Loire;52
49378-C-001;;Aire de covoiturage de La Ronde;giratoire D347-D767 (sortie péage A85);VIVY;49378;Aire de covoiturage;2019-08-29;true;224900019;-0.035307;47.304939;;;;;;;;47.304939,-0.035307;Pays de la Loire;52
53074-C-001;;Aire de covoiturage Contest;D225;CONTEST;53074;Aire de covoiturage;2019-08-29;true;225300011;-0.654659;48.264446;;;;;;;;48.264446,-0.654659;Pays de la Loire;52
53108-C-001;;Aire de covoiturage La Gravelle;D57;LA GRAVELLE;53108;Aire de covoiturage;2022-01-24;true;200083392;-1.032356;48.078969;30;1;;;Departement 53;false;;48.078969,-1.032356;Pays de la Loire;52
53121-C-001;;Aire de covoiturage Stade;Rue du Stade;JAVRON LES CHAPELLES;53121;Parking;2019-08-29;true;225300011;-0.33223901;48.41797903;;;;;;;;48.41797903,-0.33223901;Pays de la Loire;52
53185-C-001;;Aire de covoiturage Super U;Parc Naturel Régional Normandie-Maine. D221 Zone;PRE EN PAIL ST SAMSON;53185;Supermarché;2019-08-29;true;225300011;-0.19113295;48.46393504;;;;;;;;48.46393504,-0.19113295;Pays de la Loire;52
85003-C-003;;Parking de La Gare;12 Route du Poiré. 85190 Aizenay;AIZENAY;85003;Parking;2019-08-29;true;228500013;-1.6025;46.7389;5;;;;;;;46.7389,-1.6025;Pays de la Loire;52
85017-C-001;;Aire de covoiturage des 5 Moulins;La Souchaie. 85500 Beaurepaire;BEAUREPAIRE;85017;Aire de covoiturage;2019-08-29;true;228500013;-1.074;46.9019;24;;;;;;;46.9019,-1.074;Pays de la Loire;52
85026-C-001;;Aire de covoiturage de L'Epinette;L'épinette. 85430 La Boissiére-des-Landes;LA BOISSIERE DES LANDES;85026;Aire de covoiturage;2019-08-29;true;228500013;-1.4512;46.5602;30;;;;;;;46.5602,-1.4512;Pays de la Loire;52
85047-C-005;;Aire de covoiturage Maryse Bastié;22 Rue Maryse Bastié. 85300 Challans;CHALLANS;85047;Aire de covoiturage;2019-08-29;true;228500013;-1.852;46.8391;12;;;;;;;46.8391,-1.852;Pays de la Loire;52
85076-C-001;;Place de La Mairie;15 Rue du Président Auguste Durand. 85610 Cugand;CUGAND;85076;Aire de covoiturage;2019-08-29;true;228500013;-1.2544;47.0656;20;;;;;;;47.0656,-1.2544;Pays de la Loire;52
85084-C-001;;Aire de covoiturage des 4 Chemins;18 Les Quatre Chemins. 85140 Sainte-Florence;ESSARTS EN BOCAGE;85084;Aire de covoiturage;2019-08-29;true;228500013;-1.1372;46.8118;0;0;;;;;;46.8118,-1.1372;Pays de la Loire;52
85129-C-001;;Aire de covoiturage de La Route de La Roche;967 Rue Travot. 85170 Les Lucs-sur-Boulogne;LES LUCS SUR BOULOGNE;85129;Aire de covoiturage;2019-08-29;true;228500013;-1.4912;46.8393;5;;;;;;;46.8393,-1.4912;Pays de la Loire;52
85129-C-002;;Parking du Cimetiére;430 Avenue des Pierres Noires. 85170 Les Lucs-sur-Boulogne;LES LUCS SUR BOULOGNE;85129;Parking;2019-08-29;true;228500013;-1.4991;46.8454;18;;;;;;;46.8454,-1.4991;Pays de la Loire;52
85166-C-001;;Aire de covoiturage de La Pierre Levée;133 Rue du Maréchal Joffre. 85340 Olonne-sur-Mer;OLONNE SUR MER;85166;Aire de covoiturage;2019-08-29;true;228500013;-1.7541;46.5286;26;;;;;;;46.5286,-1.7541;Pays de la Loire;52
85182-C-002;;Parking de La Vallée;27 Avenue de la Grande Versaine. 85700 Pouzauges;POUZAUGES;85182;Parking;2019-08-29;true;228500013;-0.8284;46.7767;35;;;;;;;46.7767,-0.8284;Pays de la Loire;52
85185-C-001;;Aire de covoiturage des Templiers;D10A. 85450 Puyravault;PUYRAVAULT;85185;Aire de covoiturage;2019-08-29;true;228500013;-1.0903;46.3748;5;;;;;;;46.3748,-1.0903;Pays de la Loire;52
85213-C-001;;Place des Tilleuls (Saint-Florent-Des-Bois);Rue des Tilleuls. 85310 Saint-Florent-des-Bois;RIVES DE L YON;85213;Aire de covoiturage;2019-08-29;true;228500013;-1.3161;46.5945;10;;;;;;;46.5945,-1.3161;Pays de la Loire;52
85226-C-001;;Parking du Rond Point du Puits Tarraud;80 Avenue de la Rousselotiére. 85270 Saint-Hilaire-de-Riez;ST HILAIRE DE RIEZ;85226;Aire de covoiturage;2019-08-29;true;228500013;-1.9491;46.7275;10;;;;;;;46.7275,-1.9491;Pays de la Loire;52
85268-C-001;;Aire de covoiturage des 4 Chemins;Les Quatre Chemins. 85220 Saint-Révérend;ST REVEREND;85268;Aire de covoiturage;2019-08-29;true;228500013;-1.8495;46.6913;8;;;;;;;46.6913,-1.8495;Pays de la Loire;52
85291-C-001;;Aire de covoiturage de La Rue de La Forét;8 Rue de la Forét. 85480 Thorigny;THORIGNY;85291;Aire de covoiturage;2019-08-29;true;228500013;-1.24;46.6141;28;;;;;;;46.6141,-1.24;Pays de la Loire;52
85302-C-001;;Aire de covoiturage de La Sangle;D72. 85130 La Verrie;LA VERRIE;85302;Aire de covoiturage;2019-08-29;true;228500013;-0.98;46.947;27;;;;;;;46.947,-0.98;Pays de la Loire;52
44067-C-002;;Prairie du Don;Rue Saint-Jean;Guéméné Penfao;44067;Aire de covoiturage;2021-06-08;true;110002011;-1.83403390008421;47.6276433139795;0;0;;;;false;;47.6276433139795,-1.83403390008421;Pays de la Loire;52
49244-C-001;AC_MOOJ_37;Aire du Marillais;Rue d'Anjou - D751 - Le Marillais;MAUGES-SUR-LOIRE;49244;Aire de covoiturage;2022-01-20;true;200060010;-1.07007199156674;47.3589509747719;22;;;;Mauges Communauté;;;47.3589509747719,-1.07007199156674;Pays de la Loire;52
